Index,Requirement,Ground Truth,Response,Equivalent
7727,"It is always the case that if ( prop_3 ) does not happen then ( prop_1 ), and ( prop_2 ) .",prop_2 & G(!prop_3 -> prop_1),G(!prop_3 -> (prop_1 & prop_2)),False
7728,"In case the transition action ( prop_3 ) takes place, then the following conditions must be met: ( prop_2 ) and the transition action ( prop_1 ) has to happen at the same time.",G(prop_3 -> (prop_1 & prop_2)),G(prop_3 -> (prop_2 & prop_1)),True
7729,"It is required that at some point ( prop_1 ) or ( prop_2 ) happens , and at the same time ( prop_3 ) does not happen .",!prop_3 & (prop_1 | prop_2),F((prop_1 | prop_2) & !prop_3),False
7730,"Globally , during the interval that ( prop_2 ) , or ( prop_1 ) then the following condition holds : ( prop_3 ) , and ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 & prop_4)),G((prop_2 | prop_1) -> (prop_3 & prop_4)),True
7731,"Once go_home has occurred, photo fire_source will never occur again.",G(go_home -> XG!photo_fire_source),G(go_home -> G(!photo_fire_source)),False
7732,"at no time the engine breaks, the motorbike is driven and the motorbike has started",G!(engine_breaks & motorbike_has_started & motorbike_is_driven),G(!(engine_breaks & motorbike_is_driven & motorbike_has_started)),True
7733,"( prop_1 ) should not happen if ( prop_2 ) does not happen , and ( prop_3 ) should also be true all the time . ",(!prop_1 -> !prop_2) & G prop_3,G(!prop_2 -> !prop_1) & G(prop_3),False
7734,whenever get_to flag can infer that grab_hold pear,F get_to_flag -> grab_hold_pear,G(get_to_flag -> grab_hold_pear),False
7735,whenever either the engine breaks or a semaphore is yellow then it is always true that the escalator speeds up or the sensor gathers information,G((engine_breaks | semaphore_is_yellow) -> G(escalator_speeds_up | sensor_gathers_information)),G((engine_breaks | semaphore_is_yellow) -> G(escalator_speeds_up | sensor_gathers_information)),True
7736,"Start by (prop_2). Then, (prop_1). Lastly, (prop_3).",(prop_2 U prop_1) U prop_3,prop_2 & X(F(prop_1 & F prop_3)),False
7737,every time both a motorbike has started and an elevator rises then in the future either the train has arrived or an elevator rises,G((elevator_rises & motorbike_has_started) -> F(elevator_rises | train_has_arrived)),G((motorbike_has_started & elevator_rises) -> F(train_has_arrived | elevator_rises)),True
7738,"Do not perform ( prop_1 ), and if ( prop_2 ) happens, then ( prop_3 ) should also happen.",!prop_1 & (prop_2 -> prop_3),G(!prop_1 & (prop_2 -> prop_3)),False
7739,"If (prop_1) then (prop_2), or else don't (prop_3) .",!prop_3 | (prop_1 -> prop_2),(prop_1 -> prop_2) | (!prop_1 & !prop_3),False
7740,"If every communicate the injured_rescuer is eventually followed by requesting assistance, then go_home must occur infinitely often.",G(communicate_injured_rescuer -> F get_help) -> GF go_home,G(communicate_injured_rescuer -> F get_help) -> GF go_home,True
7741,"It is always the case that when ( prop_4 ) or ( prop_3 ) then all of the following conditions are true : at a time in the future before ( prop_1 ) , before that the event that ( prop_2 ) must never take place .",G((prop_3 | prop_4) -> (prop_1 U prop_2)),G((prop_4 | prop_3) -> (!prop_2 U prop_1)),False
7742,every time either a semaphore is green or the bar is up then it should not happen that either the escalator is blocked or a motorbike has started,G((bar_is_up | semaphore_is_green) -> G!(escalator_is_blocked | motorbike_has_started)),G((semaphore_is_green | bar_is_up) -> ! (escalator_is_blocked | motorbike_has_started)),False
7743,always touch flag or at some time go_by flag,G touch_flag | F go_by_flag,G(touch_flag) | F(go_by_flag),True
7744,move to the red_room,F red_room,F red_room,True
7745,when possible ( prop_1 ) and forever ( prop_2 ),F(prop_1 & G prop_2),F(prop_1) & G(prop_2),False
7746,"If you do not do (prop_1), then if you do (prop_3) you should also do (prop_2) .",!prop_1 -> (prop_3 -> prop_2),G(!prop_1 -> (prop_3 -> prop_2)),False
7747,do prop_1 right now,prop_1,prop_1,True
7748,ensure that you (prop_1),F prop_1,G(prop_1),False
7749,Retrieve document 1 from office 3 and deliver it to street 2,F(office_3 & F(p_document_1 & F(pd & street_2))),F(office_3 & p_document_1 & pd & F(street_2 & p_document_1 & pd)),False
7751,"For each time instant if ( prop_2 ) is true , then ( prop_1 ) is equivalent to ( prop_3 ) .",G prop_2 -> (prop_1 <-> prop_3),G(prop_2 -> (prop_1 <-> prop_3)),False
7752,"If (prop_4) occurs, keep it true until (prop_1), and in the meantime, you can do either (prop_3) or (prop_2) .",(prop_2 | prop_3) & (prop_4 U prop_1),G(prop_4 -> (prop_4 U prop_1)),False
7753,"It is always the case that whenever the transition action that ( prop_2 ) takes place , or ( prop_1 ) , then in response right away ( prop_3 ) .",G((prop_1 | prop_2) -> prop_3),G((prop_2 | prop_1) -> X prop_3),False
7754,every time the engine starts and a train has arrived,G(engine_starts & train_has_arrived),G((engine_starts & train_has_arrived)),True
7755,"(prop_3) and (prop_1) are both true, and this state continues until (prop_2) is no longer true .",(prop_1 & prop_3) U !prop_2,((prop_3 & prop_1) U !prop_2),True
7756,Stay within area_5 continuously,G area_5,G area_5,True
7757,when possible ( prop_1 ) and never ( prop_2 ),F(prop_1 & G!prop_2),GF(prop_1) & G(!prop_2),False
7758,at no time a sensor captures data or a motorbike is driven,G!(motorbike_is_driven | sensor_captures_data),G(!(sensor_captures_data | motorbike_is_driven)),True
7759,Take a video of the pedestrian on east_1st_avenue and record the jaywalker on east_7th_avenue will each happen at some point.,F record_pedestrian_east_1st_avenue & F record_jaywalker_east_7th_avenue,F(record_pedestrian_east_1st_avenue) & F(record_jaywalker_east_7th_avenue),True
7760,"If either ( prop_3 ) or ( prop_1 ) happens, then both ( prop_4 ) and ( prop_2 ) should happen.",(prop_1 | prop_3) -> (prop_2 & prop_4),G((prop_3 | prop_1) -> F(prop_4 & prop_2)),False
7761,whenever both the sensor captures data and the brake is released then it never happens that either an elevator is open or the bar is closing,G((brake_is_released & sensor_captures_data) -> G!(bar_is_closing | elevator_is_open)),G((sensor_captures_data & brake_is_released) -> G(!(elevator_is_open | bar_is_closing))),True
7762,"If (prop_3) happens and then (prop_1), then (prop_2) should not .",(prop_3 -> prop_1) -> !prop_2,G((prop_3 & F prop_1) -> !prop_2),False
7763,forever ( prop_1 ) or ( prop_2 ),G(prop_1 | prop_2),G(prop_1) | prop_2,False
7765,"Whenever photo the cyclist on northeast_7th_street holds, from the next step onwards change light_north green will eventually hold.",G(photo_cyclist_northeast_7th_street -> XF change_light_north_green),G(photo_cyclist_northeast_7th_street -> X F change_light_north_green),True
7766,repeatedly go_to apple trashcan or travel_to apple,travel_to_apple | GF go_to_apple_trashcan,GF(go_to_apple_trashcan | travel_to_apple),False
7767,"after both the engine stops and a bridge opens, every time either the sensor captures data or the brake is released",G((bridge_opens & engine_stops) -> G(brake_is_released | sensor_captures_data)),F(engine_stops & bridge_opens) & G((sensor_captures_data | brake_is_released) -> (sensor_captures_data | brake_is_released)),False
7768,"If (prop_2) then (prop_3), then always (prop_1) .",(prop_2 -> prop_3) -> G prop_1,(prop_2 -> (prop_3 -> G prop_1)),False
7769,"If record unstable_beam happens infinitely often, then so does communicate the safe_hostile.",GF record_unstable_beam -> GF communicate_safe_hostile,GF(record_unstable_beam) -> GF(communicate_safe_hostile),True
7770,"Whenever change light_south red and get_help are equal, get_help and photo the motorcycle on east_9th_street are equal as well.",G((change_light_south_red <-> get_help) -> (get_help <-> photo_motorcycle_east_9th_street)),G((change_light_south_red <-> get_help) -> (get_help <-> photo_motorcycle_east_9th_street)),True
7771,"The scenario that ( prop_2 ) happens until the scenario that ( prop_4 ) happens , and the scenario that ( prop_3 ) , and the scenario that ( prop_1 ) .",prop_1 & prop_3 & (prop_2 U prop_4),(prop_2 U prop_4) & prop_3 & prop_1,True
7772,"If ( prop_1 ) then ( prop_2 ) , and ( prop_3 ) .",prop_3 & (prop_1 -> prop_2),(prop_1 -> prop_2) & prop_3,True
7773,"after either the brake is released or the motorbike has started, it is always true that the car enters or a train has arrived",G((brake_is_released | motorbike_has_started) -> G(car_enters | train_has_arrived)),F(brake_is_released | motorbike_has_started) -> G(car_enters | train_has_arrived),False
7774,The scenario in which (prop_2) does not occur is equivalent to the scenario in which (prop_3) occurs and continues until (prop_1) happens .,!prop_2 <-> (prop_3 U prop_1),(!prop_2) <-> (prop_3 U prop_1),True
7775,do not ( prop_1 ) and don't ( prop_2 ),!(prop_1 & !prop_2),(!prop_1 & !prop_2),False
7776,"Call for help must keep holding until, from some point on, go_home holds infinitely often.",get_help U GF go_home,get_help U (GF go_home),True
7777,"It is not the case that ( prop_3 ) is happening until ( prop_1 ) happens at some point in the future , and ( prop_2 ) .",prop_2 & !(prop_3 U prop_1),!(prop_3 U prop_1) & prop_2,True
7778,Pick up bottle 3 from kitchen 2 but do not enter living room 1,F(kitchen_2 & p_bottle_3) & G!living_room_1,F(p_bottle_3 & kitchen_2) & G(!living_room_1),True
7779,"Whenever deliver the frisbee to the shelf holds, pickup the mouse holds exactly three steps later.",G(deliver_frisbee_shelf -> XXX pickup_mouse),G(deliver_frisbee_shelf -> X(X(X pickup_mouse))),True
7780,at any time ( prop_1 ) until at any time ( prop_2 ),F(prop_1 U F prop_2),prop_1 U prop_2,False
7781,forever hold_onto orange or at any time shift_to flag,G hold_onto_orange | F shift_to_flag,G(hold_onto_orange) | F(shift_to_flag),True
7782,( prop_1 ) and when possible ( prop_2 ),prop_1 & F prop_2,G(prop_1) & GF(prop_2),False
7783,"Once get_help has occurred, pickup the cake will never occur again.",G(get_help -> XG!pickup_cake),G(get_help -> G(!pickup_cake)),False
7784,"Either ( prop_3 ) and ( prop_4 ) both happen, or ( prop_2 ) occurs and continues until ( prop_1 ) takes place.",(prop_3 & prop_4) | (prop_2 U prop_1),(prop_3 & prop_4) | (prop_2 U prop_1),True
7785,(prop_2) and (prop_1) as you (prop_3).,prop_2 -> (prop_1 & prop_3),(prop_2 & prop_1) U prop_3,False
7786,"Globally , while ( prop_2 ) and ( prop_1 ) then the following condition is true : ( prop_3 ) .",G((prop_1 & prop_2) -> G prop_3),G((prop_1 & prop_2) -> prop_3),False
7787,when possible ( prop_1 ) or ( prop_2 ),F(prop_1 | prop_2),GF(prop_1 | prop_2),False
7788,gather apple and take pear,gather_apple & take_pear,F(gather_apple & F take_pear),False
7789,at any time get pear and repeatedly make_way_to house,F get_pear & GF make_way_to_house,F(get_pear & G(F make_way_to_house)),True
7790,always ( prop_1 ) until at some time ( prop_2 ),G(prop_1 U F prop_2),prop_1 U prop_2,False
7791,"(prop_3) doesn't happen, or if (prop_2) happens then make (prop_1) happen .",!prop_3 | (prop_2 -> prop_1),(!prop_3) | (G(prop_2 -> F prop_1)),False
7792,at some time ( prop_1 ) or never ( prop_2 ),F(prop_1 | G!prop_2),F(prop_1) | G(!prop_2),False
7793,"after the engine starts or a motorbike catches fire, never, both the train is crossing and the bar has to be repaired",G((engine_starts | motorbike_catches_fire) -> G!(bar_has_to_be_repaired & train_is_crossing)),F(engine_starts | motorbike_catches_fire) -> G(!(train_is_crossing & bar_has_to_be_repaired)),False
7794,venture_towards house and at any time present_at flag,venture_towards_house & F present_at_flag,venture_towards_house & G present_at_flag,False
7795,"Eventually you need to go to monument 1 to take a picture, but do not visit monument 1 until you arrive at park 4",F(monument_1 & photo) & (!monument_1 U park_4),F(monument_1 & photo) & (!monument_1 U park_4),True
7796,"if repeatedly go_to apple trashcan , when possible lay_hold_of apple",GF go_to_apple_trashcan -> F lay_hold_of_apple,GF(go_to_apple_trashcan) -> GF(lay_hold_of_apple),False
7797,"If avoid the impending_debris holds and communicate the safe_victim holds next, then photo fire_source holds in the step after that.",G((avoid_impending_debris & X communicate_safe_victim) -> XX photo_fire_source),(avoid_impending_debris & X communicate_safe_victim) -> XX photo_fire_source,False
7798,"If you do not do (prop_2), then if you do (prop_3) you should do (prop_1) .",!prop_2 -> (prop_3 -> prop_1),G(!prop_2 -> (prop_3 -> F prop_1)),False
7799,"Either ( prop_3 ) happens and at the same time ( prop_1 ) happens , or else ( prop_2 ) does not happen .",!prop_2 | (prop_1 & prop_3),((prop_3 & prop_1) | !prop_2),True
7800,"It is always the case that when ( prop_1 ) , or ( prop_3 ) , then in response the condition that eventually ( prop_2 ) shall not be true .",G((prop_1 | prop_3) -> !F prop_2),G((prop_1 | prop_3) -> !F prop_2),True
7801,if a manager handles requests or a table is old then in any case both the bar is down and a semaphore is red,G((manager_handles_requests | table_is_old) -> G(bar_is_down & semaphore_is_red)),G((manager_handles_requests | table_is_old) -> (bar_is_down & semaphore_is_red)),False
7802,"first, sooner or later the manager handles requests and a motorbike falls down, and then, finally, the semaphore is red and the manager collect claims",G!(manager_handles_requests & motorbike_falls_down) | F(manager_handles_requests & motorbike_falls_down & F(manager_collect_claims & semaphore_is_red)),F((manager_handles_requests & motorbike_falls_down) & F(semaphore_is_red & manager_collect_claims)),False
7803,"first, at some point the escalator moves and the train stops, and then, eventually, the house is open and the bar is up",G!(escalator_moves & train_stops) | F(escalator_moves & train_stops & F(bar_is_up & house_is_open)),F((escalator_moves & train_stops) & F(house_is_open & bar_is_up)),False
7804,"after either the escalator speeds up or a sensor gathers information, every time the constructor creates instances and a car stops",G((escalator_speeds_up | sensor_gathers_information) -> G(car_stops & constructor_creates_instances)),F((escalator_speeds_up | sensor_gathers_information) & G((constructor_creates_instances & car_stops) -> (constructor_creates_instances & car_stops))),False
7805,"If (prop_1) or (prop_3), make sure (prop_2) eventually happens .",(prop_1 | prop_3) -> F prop_2,G((prop_1 | prop_3) -> F prop_2),False
7806,"after the motorbike is driven or the escalator speeds up, it should not happen that both the bridge opens and the sensor retrieves data",G((escalator_speeds_up | motorbike_is_driven) -> G!(bridge_opens & sensor_retrieves_data)),F(motorbike_is_driven | escalator_speeds_up) -> G(!(bridge_opens & sensor_retrieves_data)),False
