Index,Requirement,Ground Truth,Response,Equivalent
9661,"On condition that the transition action that ( prop_1 ) occurs or the scenario that ( prop_3 ) is observed , then there shall exist a time in the future before the simulation ends , at which ( prop_2 ) .",G((prop_1 | prop_3) -> FG prop_2),G((prop_1 | prop_3) -> F(prop_2)),False
9662,"If (prop_1) or (prop_2), then if (prop_3) then (prop_4) .",(prop_1 | prop_2) -> (prop_3 -> prop_4),G((prop_1 | prop_2) -> (prop_3 -> prop_4)),False
9663,"Either ( prop_1 ) or ( prop_2 ) should happen, or ( prop_4 ) or ( prop_3 ) should happen.",prop_1 | prop_2 | prop_3 | prop_4,F(prop_1 | prop_2 | prop_3 | prop_4),False
9664,"While staying out of street_4, pickup package_8 from store_7 and deliver it to house_2",G!street_4 & F(store_7 & F(p_package_8 & F(house_2 & pd))),G(!street_4 ) & F(p_package_8 & store_7 & F(pd & house_2 )),False
9665,"Once communicate the safe_victim has occurred, communicate the injured_victim will never occur again.",G(communicate_safe_victim -> XG!communicate_injured_victim),G(communicate_safe_victim -> G(!communicate_injured_victim)),False
9666,"If (prop_4) implies (prop_1), then either (prop_3) or (prop_2) should happen.",(prop_4 -> prop_1) -> (prop_2 | prop_3),G((prop_4 -> prop_1) -> F(prop_3 | prop_2)),False
9667,"first, at some point the table has been moved and the engine stops, and then, in the future both a motorbike has started and a semaphore is yellow",G!(engine_stops & table_has_been_moved) | F(engine_stops & table_has_been_moved & F(motorbike_has_started & semaphore_is_yellow)),! (table_has_been_moved & engine_stops ) | F (( table_has_been_moved & engine_stops ) & F ( motorbike_has_started & semaphore_is_yellow )),False
9668,don't ( prop_1 ) and ( prop_2 ),!(prop_1 & prop_2),G(!(prop_1 & prop_2)),False
9669,Locate the clock and idle are mutually exclusive at all times.,G!(idle & search_clock),G(!(search_clock & idle)),True
9670,always when the bar is closing or a bridge closes then in the future both a sensor retrieves data and a motorbike has started,G((bar_is_closing | bridge_closes) -> F(motorbike_has_started & sensor_retrieves_data)),G((bar_is_closing | bridge_closes) -> F(sensor_retrieves_data & motorbike_has_started)),True
9671,"If (prop_4) occurs, keep it true until (prop_3), or else do (prop_1) or (prop_2) .",prop_1 | prop_2 | (prop_4 U prop_3),G(prop_4 -> (prop_4 U prop_3 | prop_1 | prop_2)),False
9672,at no time the bar has to be repaired and together the table has been moved and the bar is up,G!(bar_has_to_be_repaired & bar_is_up & table_has_been_moved),G(!(bar_has_to_be_repaired & table_has_been_moved & bar_is_up)),True
9673,"If (prop_2) is observed and (prop_1) occurs, then (prop_4) should be equivalent to (prop_3) .",(prop_1 & prop_2) -> (prop_3 <-> prop_4),G((prop_2 & prop_1) -> (prop_4 <-> prop_3)),False
9674,when possible ( prop_1 ) or at any time ( prop_2 ),F(prop_1 | F prop_2),F(prop_1 ) | GF(prop_2 ),False
9675,"Globally , when ( prop_1 ) or ( prop_3 ) , then there will have to be a certain time point in the future before the execution ends finally , at which ( prop_2 ) .",G((prop_1 | prop_3) -> F prop_2),G((prop_1 | prop_3) -> F(prop_2)),True
9676,if a sensor captures data or a train is crossing then at no time both a train is crossing and the manager collect claims,G((sensor_captures_data | train_is_crossing) -> G!(manager_collect_claims & train_is_crossing)),G((sensor_captures_data | train_is_crossing) -> G(!(train_is_crossing & manager_collect_claims))),True
9677,"Globally , if ( prop_3 ) , and ( prop_2 ) then all of the following conditions are true : ( prop_1 ) .",G((prop_2 & prop_3) -> F prop_1),G((prop_3 & prop_2) -> prop_1),False
9678,Stay in house 4 until you reach room 2,house_4 U room_2,house_4 U room_2,True
9679,"If you do not do (prop_3) and observe (prop_1), then you should do (prop_2) all the time from now on .",(prop_1 & !prop_3) -> G prop_2,G((!prop_3 & prop_1) -> G(prop_2)),False
9680,"If ( prop_3 ) then ( prop_1 ) happens , and also ( prop_2 ) .",prop_2 & (prop_3 -> prop_1),G(prop_3 -> (prop_1 & prop_2)),False
9681,Eventually do prop_3 and either do prop_2 or prop_1.,(prop_1 | prop_2) & F prop_3,F(prop_3 & (prop_2 | prop_1)),False
9682,at some time visit house and take orange,take_orange & F visit_house,F(visit_house & take_orange),False
9683,it is never the case that the semaphore is broken or the engine starts or the escalator moves,G!(engine_starts | escalator_moves | semaphore_is_broken),G(!(semaphore_is_broken | engine_starts | escalator_moves)),True
9685,"first, it is going to happen that a manager collect claims and the sensor captures data, and then, at some point in time the semaphore is green or a car starts",G!(manager_collect_claims & sensor_captures_data) | F(manager_collect_claims & sensor_captures_data & F(car_starts | semaphore_is_green)),! (manager_collect_claims & sensor_captures_data) | F ((manager_collect_claims & sensor_captures_data) & F (semaphore_is_green | car_starts)),False
9686,"If (prop_4) happens, then eventually (prop_2) will happen, and in the meantime, keep doing (prop_1) until (prop_3) happens .",(prop_4 -> prop_2) & (prop_1 U prop_3),G(prop_4 -> (F prop_2 & (prop_1 U prop_3))),False
9687,"If (prop_4) is equivalent to (prop_1), or if (prop_3) and (prop_2) are both true .",(prop_1 <-> prop_4) | (prop_2 & prop_3),(prop_4 <-> prop_1) | (prop_3 & prop_2),True
9688,when possible ( prop_1 ) and never ( prop_2 ),F(prop_1 & G!prop_2),F(prop_1 ) & G(!prop_2 ),False
9689,"The scenario in which (prop_1) happens should imply the scenario in which (prop_3) happens, and (prop_2) should be equivalent to (prop_4) .",(prop_1 -> prop_3) & (prop_2 <-> prop_4),G((prop_1 -> prop_3) & (prop_2 <-> prop_4)),False
9690,"While not (prop_2), make sure (prop_3) is equivalent to (prop_1) .",!prop_2 & (prop_1 <-> prop_3),G(!prop_2 -> (prop_3 <-> prop_1)),False
9691,always when the train has arrived then it is going to happen that an elevator rises and the escalator moves,G(train_has_arrived -> F(elevator_rises & escalator_moves)),G(train_has_arrived -> F(elevator_rises & escalator_moves)),True
9692,( prop_1 ) can infer that at any time ( prop_2 ),prop_1 -> F prop_2,G(prop_1 -> G prop_2),False
9693,at a certain moment either a semaphore is green or the train derails,F(semaphore_is_green | train_derails),F(semaphore_is_green | train_derails),True
9694,"For each time instant if ( prop_2 ) does not happen then ( prop_3 ) , and ( prop_1 ) .",prop_1 & G(!prop_2 -> prop_3),G(!prop_2 -> (prop_3 & prop_1)),False
9695,"It is always the case that when ( prop_3 ) then all of the following conditions hold : in no time ( prop_1 ) , and starting without any delay the transition action that ( prop_2 ) will be detected .",G(prop_3 -> (prop_1 & prop_2)),G(prop_3 -> (!prop_1 & X prop_2)),False
9696,If either (prop_1) or (prop_3) but not (prop_2) .,!prop_2 & (prop_1 | prop_3),G((prop_1 | prop_3) & !prop_2),False
9697,"Whenever ( prop_1 ) , or the scenario that ( prop_3 ) takes place , then in response ( prop_2 ) and at once ( prop_4 ) .",G((prop_1 | prop_3) -> (prop_2 & prop_4)),G((prop_1 | prop_3) -> (prop_2 & prop_4)),True
9698,"Once photo the person on south_9th_avenue has occurred, get_help will never occur again.",G(photo_person_south_9th_avenue -> XG!get_help),G(photo_person_south_9th_avenue -> G(!get_help)),False
9699,"under no circumstances the train stops, a manager collect claims and the constructor instantiate objects",G!(constructor_instantiate_objects & manager_collect_claims & train_stops),G(!(train_stops & manager_collect_claims & constructor_instantiate_objects)),True
9700,It is required that at a certain point within the next time period the scenario in which ( prop_1 ) is equivalent to the scenario in which ( prop_2 ) happens and only then ( prop_3 ) .,(prop_2 -> prop_3) <-> F prop_1,F((prop_1 <-> prop_2) U prop_3),False
9701,when possible lay_hold_of apple can infer that grab_hold pear,F lay_hold_of_apple -> grab_hold_pear,G(lay_hold_of_apple -> grab_hold_pear),False
9702,"whenever either the bar has to be repaired or the bar is up then forever, either the manager handles requests or the table is old",G((bar_has_to_be_repaired | bar_is_up) -> G(manager_handles_requests | table_is_old)),G((bar_has_to_be_repaired | bar_is_up) -> G(manager_handles_requests | table_is_old)),True
9703,"If ( prop_3 ) happens until the scenario that ( prop_2 ) is detected , and ( prop_4 ) is observed , then it should be followed by ( prop_1 ) .",(prop_4 & (prop_3 U prop_2)) -> prop_1,G(((prop_3 U prop_2) & prop_4) -> F(prop_1 )),False
9704,every time the sensor captures data and the semaphore is yellow then at some point in time either a table has been moved or the engine stops,G((semaphore_is_yellow & sensor_captures_data) -> F(engine_stops | table_has_been_moved)),G((sensor_captures_data & semaphore_is_yellow) -> F(table_has_been_moved | engine_stops)),True
9705,"If (prop_1) and (prop_2) at the same time, then (prop_3) should not happen .",(prop_1 & prop_2) -> !prop_3,G((prop_1 & prop_2) -> !prop_3),False
9706,"If (prop_3), then (prop_2), or else don't (prop_1) .",!prop_1 | (prop_3 -> prop_2),G((prop_3 -> prop_2) | !prop_1),False
9707,"If every pickup the potted_plant is eventually followed by geting help, then pickup the bowl must occur infinitely often.",G(pickup_potted_plant -> F get_help) -> GF pickup_bowl,(G(pickup_potted_plant -> F get_help)) -> GF pickup_bowl,True
9708,If ( prop_1 ) or ( prop_4 ) then ( prop_2 ) will happen at some point before ( prop_3 ).,G((prop_1 | prop_4) -> (prop_2 U prop_3)),G((prop_1 | prop_4) -> (!prop_3 U prop_2)),False
9709,every time the escalator is blocked or the motorbike has started then under no circumstances either the bar is down or the house is open,G((escalator_is_blocked | motorbike_has_started) -> G!(bar_is_down | house_is_open)),G((escalator_is_blocked | motorbike_has_started) -> G(!(bar_is_down | house_is_open))),True
9710,forever stay or whenever venture flag,G stay | F venture_flag,G(stay | (venture_flag -> stay)),False
9711,move into green_room,F green_room,F green_room,True
9712,never ( prop_1 ) until ( prop_2 ),G(!prop_1 U prop_2),!prop_1 U prop_2,False
9713,venture_towards house or never drop apple,venture_towards_house | G!drop_apple,venture_towards_house | G(!drop_apple ),True
9714,(prop_1).,prop_1,G(prop_1 ),False
9715,guarantee that (prop_1).,F prop_1,G(prop_1 ),False
9716,Collect takeout 2 from restaurant 9 and take it to house 1,F(restaurant_9 & F(takeout_2 & F(house_1 & pd))),F(restaurant_9 & takeout_2 & F(house_1 & pd)),False
9717,when possible withdraw pear or do not let_go pear,!let_go_pear | F withdraw_pear,G(withdraw_pear | !let_go_pear),False
9718,at some time ( prop_1 ) or don't ( prop_2 ),F(prop_1 | !F prop_2),F(prop_1 | !prop_2),False
9719,(prop_3) or (prop_4). (prop_2) until (prop_1).,(prop_3 | prop_4) & (prop_2 U prop_1),(prop_3 | prop_4) & (prop_2 U prop_1),True
9720,"Globally , if ( prop_3 ) , or ( prop_2 ) , then in response ( prop_1 ) .",G((prop_2 | prop_3) -> prop_1),G((prop_3 | prop_2) -> F(prop_1)),False
9721,"forever, a house is open and the train is crossing",G(house_is_open & train_is_crossing),G(house_is_open & train_is_crossing),True
9722,"If (prop_2) and (prop_1) happen at the same time, then keep this condition until (prop_3) is not true .",(prop_1 & prop_2) U !prop_3,G((prop_2 & prop_1) -> ((prop_2 & prop_1) U !prop_3)),False
9723,Ensure you always stay within parking_lot_9,G parking_lot_9,G(parking_lot_9 ),True
9724,at some time ( prop_1 ) and never ( prop_2 ),F(prop_1 & G!prop_2),F(prop_1 ) & G(!prop_2 ),False
9725,it will not happen that either a semaphore is yellow or the elevator is blocked,G!(elevator_is_blocked | semaphore_is_yellow),G(!(semaphore_is_yellow | elevator_is_blocked)),True
9726,Remain still and deliver the snowboard to the loading_dock will each happen at some point.,F idle & F deliver_snowboard_loading_dock,F(idle ) & F(deliver_snowboard_loading_dock ),True
9727,"If either (prop_3) or (prop_1) occurs, then (prop_4) and (prop_2) should both be true .",(prop_1 | prop_3) -> (prop_2 & prop_4),G((prop_3 | prop_1) -> (prop_4 & prop_2)),False
9728,"after the escalator is blocked and the semaphore is yellow, absolutely never, either the escalator is blocked or a motorbike has started",G((escalator_is_blocked & semaphore_is_yellow) -> G!(escalator_is_blocked | motorbike_has_started)),G((escalator_is_blocked & semaphore_is_yellow) -> G(!(escalator_is_blocked | motorbike_has_started))),True
9729,"If you do (prop_3) and it implies (prop_1), then you should not do (prop_2) .",(prop_3 -> prop_1) -> !prop_2,G((prop_3 & (prop_3 -> prop_1)) -> !prop_2),False
9730,always ( prop_1 ) or ( prop_2 ),G(prop_1 | prop_2),G(prop_1 | prop_2),True
9731,"If get_help ever holds, photo fire_source must have held beforehand.",F get_help -> (!get_help U (!get_help & photo_fire_source)),!get_help | F(photo_fire_source & F(get_help)),False
9732,"Whenever change light_west red holds, from the next step onwards change light_south yellow will eventually hold.",G(change_light_west_red -> XF change_light_south_yellow),G(change_light_west_red -> X(F change_light_south_yellow)),True
9733,hold pear or repeatedly make_way_to house,hold_pear | GF make_way_to_house,hold_pear | GF make_way_to_house,True
9734,"whenever both the bar has to be repaired and a bridge opens then forever, either the car starts or the bar is closing",G((bar_has_to_be_repaired & bridge_opens) -> G(bar_is_closing | car_starts)),G((bar_has_to_be_repaired & bridge_opens) -> G(car_starts | bar_is_closing)),True
9735,"If whenever (prop_1), then (prop_3), then always (prop_2) .",(prop_1 -> prop_3) -> G prop_2,G(G(prop_1 -> prop_3) -> G(prop_2)),False
9736,"If photo gas_leak happens infinitely often, then so does record flood.",GF photo_gas_leak -> GF record_flood,GF photo_gas_leak -> GF record_flood,True
9738,"If ( prop_1 ) happens and continues to happen until ( prop_2 ) is detected , and also ( prop_4 ) , and ( prop_3 ) .",prop_3 & prop_4 & (prop_1 U prop_2),G((prop_1 U prop_2) & prop_4 & prop_3),False
9739,If ( prop_1 ) then ( prop_3 ) and also ( prop_2 ) .,prop_2 & (prop_1 -> prop_3),G(prop_1 -> (prop_3 & prop_2)),False
9740,"after a semaphore is green or the sensor retrieves data, every time the manager handles requests or the table is old",G((semaphore_is_green | sensor_retrieves_data) -> G(manager_handles_requests | table_is_old)),G((semaphore_is_green | sensor_retrieves_data) -> G(manager_handles_requests | table_is_old)),True
9741,"The scenario in which (prop_3) happens and continues until (prop_2) , is equivalent to the scenario in which (prop_1) does not happen .",!prop_1 <-> (prop_3 U prop_2),(prop_3 U prop_2) <-> !prop_1,True
9742,"If it is the case that ( prop_1 ) leads to ( prop_2 ) is equivalent to ( prop_3 ) , then ( prop_4 ) .",(prop_3 <-> (prop_1 -> prop_2)) -> prop_4,((prop_1 -> F prop_2) <-> prop_3) -> prop_4,False
9743,"Deliver the skateboard to the loading_dock must keep holding until, from some point on, deliver the bird to the shelf holds infinitely often.",deliver_skateboard_loading_dock U GF deliver_bird_shelf,(deliver_skateboard_loading_dock ) U (G(F(deliver_bird_shelf ))),True
9744,"It is not the case that ( prop_2 ) happens and continues to happen until ( prop_3 ) is detected , and ( prop_1 ) .",prop_1 & !(prop_2 U prop_3),!((prop_2 U prop_3) & prop_1),False
9745,"Go to hospital 3 and grab water bottle 4, as you ensure you never enter pharmacy 2",F(hospital_3 & p_bottle_4) & G!pharmacy_2,F(hospital_3 & p_bottle_4) & G(!pharmacy_2),True
