pair_type,ltl,en
response_global,G(( sOklGxdEKYiqd ) -> F( nRYwNUkMklS & VlrSVkMnhwWT )),"as sOklGxdEKYiqd, finally, nRYwNUkMklS and VlrSVkMnhwWT"
response_global,G(( csSuBlNtyKyAS | w_XMGYB ) -> F( zpBBKovlluqaS | HDELoPTNPuUNa )),whenever either csSuBlNtyKyAS or w_XMGYB then in the future zpBBKovlluqaS or HDELoPTNPuUNa
response_global,G(( SKq_N | DdEkk ) -> F( tpHFWxLf & BylFuuSXU_ )),every time either SKq_N or DdEkk then sooner or later tpHFWxLf and BylFuuSXU_
response_global,G(( IGlMLiQQ ) -> F( mYwpUByUFma )),"as IGlMLiQQ, sooner or later mYwpUByUFma"
response_global,G(( EFKAKZNeCAyX ) -> F( xFajUrUPcF | lKYFfPKbNru )),"as EFKAKZNeCAyX, eventually, xFajUrUPcF or lKYFfPKbNru"
response_global,G(( juzrTJPzzBkiup ) -> F( vMALCbOn )),whenever juzrTJPzzBkiup then at a certain moment vMALCbOn
response_global,G(( Dczufu & dIpnr ) -> F( braRvMUgTGDJ )),"as Dczufu and dIpnr, in the future braRvMUgTGDJ"
response_global,G(( iNhTYOHdaVIDPWo ) -> F( mSFCU | aphQswEJe )),if iNhTYOHdaVIDPWo then at a certain moment either mSFCU or aphQswEJe
response_global,G(( xMskjjzBUIK ) -> F( EQGAKfgMkO )),whenever xMskjjzBUIK then at some point in time EQGAKfgMkO
response_global,G(( QlKEdqdiTZai & UgXfMdFurVxtjzb ) -> F( QSjZnyvK | QXUlc )),whenever both QlKEdqdiTZai and UgXfMdFurVxtjzb then it is going to happen that either QSjZnyvK or QXUlc
response_global,G(( sfYwKmAe | LBopujFngqMY ) -> F( XGoKBv & mVc_kffdgbltyz )),always when either sfYwKmAe or LBopujFngqMY then sooner or later both XGoKBv and mVc_kffdgbltyz
response_global,G(( CzwLwdlVV & QEONoeXdVJMFne ) -> F( LjMXvQgTfkB | acwHbksCfIo )),always when both CzwLwdlVV and QEONoeXdVJMFne then sooner or later LjMXvQgTfkB or acwHbksCfIo
response_global,G(( pWdUMXAfuWOVdrZ ) -> F( varoYgzX )),"after pWdUMXAfuWOVdrZ, eventually, varoYgzX"
response_global,G(( LPnTLwXPlkliiXv ) -> F( ugRvI )),sooner or later ugRvI after LPnTLwXPlkliiXv
response_global,G(( CzSJKGooKqcd ) -> F( FGnwBhMsdNjp )),"always when CzSJKGooKqcd then finally, FGnwBhMsdNjp"
response_global,G(( EiNRNI ) -> F( lqfuoATSHEmE | rDUYMK )),if EiNRNI then at some point in time either lqfuoATSHEmE or rDUYMK
response_global,G(( gSLyuhaqE ) -> F( RgfDUdfksbUugXs )),at some point RgfDUdfksbUugXs after gSLyuhaqE
response_global,G(( kJBHu & uQJWpUP ) -> F( ICSCqyQNSvifEaz | xjjwCakJ )),always when both kJBHu and uQJWpUP then at some point ICSCqyQNSvifEaz or xjjwCakJ
response_global,G(( LxqsPhfzdPgC & qXvYOGqsnDtdDVQ ) -> F( QRRaumHAmy | rkItdJhGJMAt )),"as LxqsPhfzdPgC and qXvYOGqsnDtdDVQ, finally, QRRaumHAmy or rkItdJhGJMAt"
response_global,G(( cpF_ccIfKLQItnh ) -> F( pDmCiyaikG_qAvJ )),whenever cpF_ccIfKLQItnh then it is going to happen that pDmCiyaikG_qAvJ
response_global,G(( zHFpTNb_XYKPkwq & sheGijhVJTvfZaX ) -> F( pfuRlEIou_eFW & TyunIMG )),"if both zHFpTNb_XYKPkwq and sheGijhVJTvfZaX then eventually, pfuRlEIou_eFW and TyunIMG"
response_global,G(( snGthuRNcPWMwtW ) -> F( fAuCWvi & aZenpEY )),every time snGthuRNcPWMwtW then sooner or later fAuCWvi and aZenpEY
response_global,G(( tlUEeREuqPneGk | ZcFDuOrR ) -> F( ZqGGiOQo )),"after either tlUEeREuqPneGk or ZcFDuOrR, at a certain moment ZqGGiOQo"
response_global,G(( SBcghPY ) -> F( eclVOAWZN )),"as SBcghPY, at some point eclVOAWZN"
response_global,G(( qZWgNhjNTVzd ) -> F( csfeBm & TFUk_VZpL )),"as qZWgNhjNTVzd, at a certain moment both csfeBm and TFUk_VZpL"
response_global,G(( MowAVtCA | GvmrAcDrYCr ) -> F( dqtRDbXcBaUVVlX | TTkKwwJ )),whenever MowAVtCA or GvmrAcDrYCr then sooner or later either dqtRDbXcBaUVVlX or TTkKwwJ
response_global,G(( hacYVdHYYi ) -> F( uYVhob )),"as hacYVdHYYi, at some point uYVhob"
response_global,G(( pgPWh_oA ) -> F( _oQFLNdnWBca | TaArXQw )),in the future _oQFLNdnWBca or TaArXQw after pgPWh_oA
response_global,G(( QsCblxscdzRvi | SfkitHVtkYEZHdc ) -> F( UZgxYX & OIvEckn )),in the future both UZgxYX and OIvEckn after QsCblxscdzRvi or SfkitHVtkYEZHdc
response_global,G(( BGdNPkxI ) -> F( bybJaglmzAc | riDqMEJCA )),at a certain moment bybJaglmzAc or riDqMEJCA after BGdNPkxI
response_global,G(( sYrIx | mifZFbOUXICc ) -> F( RCKyvjqdxREC & niUhbeLGGtw )),always when either sYrIx or mifZFbOUXICc then at a certain moment RCKyvjqdxREC and niUhbeLGGtw
response_global,G(( _vFscp ) -> F( bOHxYL )),"whenever _vFscp then finally, bOHxYL"
response_global,G(( zcamc | brNApQBKeh ) -> F( wBuLyd | wZUtHw )),"eventually, either wBuLyd or wZUtHw after either zcamc or brNApQBKeh"
response_global,G(( DZkUD_k | SwRQG_owvzWdZ ) -> F( HrVbyKwXmxOuMJ )),every time DZkUD_k or SwRQG_owvzWdZ then in the future HrVbyKwXmxOuMJ
response_global,G(( RGcTaDKnv ) -> F( ftGUAQhVscKqAg & UkcWxBNMtbcobx )),if RGcTaDKnv then in the future both ftGUAQhVscKqAg and UkcWxBNMtbcobx
response_global,G(( FwSvYtbsHYwI ) -> F( xbISGKGzppPvZou )),if FwSvYtbsHYwI then in the future xbISGKGzppPvZou
response_global,G(( fMc_qAMFFmDc | lHnzE ) -> F( fPKIJsaeBabI )),always when either fMc_qAMFFmDc or lHnzE then in the future fPKIJsaeBabI
response_global,G(( UsqVjoNYpZBHj ) -> F( JPJ_CEq & ClWaGY_V_ )),"after UsqVjoNYpZBHj, sooner or later both JPJ_CEq and ClWaGY_V_"
response_global,G(( WItHEDV ) -> F( yJaDojPt )),"as WItHEDV, at a certain moment yJaDojPt"
response_global,G(( ScIFxHoMA | EuUJrTE ) -> F( MFxxADZ )),always when ScIFxHoMA or EuUJrTE then in the future MFxxADZ
response_global,G(( cyxOutXRfgNX | NpbmNRuwRFKjdq ) -> F( nkaqUVWFvJQDN | VnoeGrWx )),"eventually, either nkaqUVWFvJQDN or VnoeGrWx after either cyxOutXRfgNX or NpbmNRuwRFKjdq"
response_global,G(( OWDjUFnS_myj | wXdasK ) -> F( ACQDBw | kbBxnHvwidhl )),"after either OWDjUFnS_myj or wXdasK, eventually, either ACQDBw or kbBxnHvwidhl"
response_global,G(( qN_IgOt ) -> F( DzyebKGgHzfev | WeeWOaHCGPqw )),whenever qN_IgOt then sooner or later either DzyebKGgHzfev or WeeWOaHCGPqw
response_global,G(( cOMoaPqvabOG & PrJymXjEpsywOs ) -> F( WTmWVaqM & _PPtvRWsM )),"after both cOMoaPqvabOG and PrJymXjEpsywOs, it will happen that both WTmWVaqM and _PPtvRWsM"
response_global,G(( CuwsextutAhdxtA & FPqUekqVb ) -> F( ciFYBzFmYe )),"every time both CuwsextutAhdxtA and FPqUekqVb then finally, ciFYBzFmYe"
response_global,G(( qASNOZqLUpsDx ) -> F( coxlE | YgEMQcJNBqDbs )),if qASNOZqLUpsDx then it is going to happen that coxlE or YgEMQcJNBqDbs
response_global,G(( mWBuI ) -> F( VsuOk | bROAL )),"after mWBuI, at a certain moment either VsuOk or bROAL"
response_global,G(( pqEJX & rPnGkFxENMsncA ) -> F( BQTcYQ )),every time pqEJX and rPnGkFxENMsncA then at a certain moment BQTcYQ
response_global,G(( jWkOViuuHel ) -> F( SQpKcjPIwMW )),always when jWkOViuuHel then at some point in time SQpKcjPIwMW
response_global,G(( rkqfVXoSS ) -> F( hOBtHxPi )),"whenever rkqfVXoSS then finally, hOBtHxPi"
response_global,G(( pDTwHNcKCxBfujP | mTCVtVhG ) -> F( _TwjGgEhLEo & ENaAECwGA )),if either pDTwHNcKCxBfujP or mTCVtVhG then at some point in time both _TwjGgEhLEo and ENaAECwGA
response_global,G(( iVGJbr & TcWpYCRywe ) -> F( GeNVw )),always when both iVGJbr and TcWpYCRywe then at some point in time GeNVw
response_global,G(( gtgNSukJs ) -> F( yjeHjkhBImXogHz | GCchUWVZExITf )),it is going to happen that either yjeHjkhBImXogHz or GCchUWVZExITf after gtgNSukJs
response_global,G(( KmeZoYkQIJh & VjiNabkUGsRXj ) -> F( iqGGddp | wcvFGOWo )),"after both KmeZoYkQIJh and VjiNabkUGsRXj, finally, iqGGddp or wcvFGOWo"
response_global,G(( upQmqmuYcTp | XiBIGgxzz ) -> F( qIPKN )),"after upQmqmuYcTp or XiBIGgxzz, sooner or later qIPKN"
response_global,G(( ZdiPe ) -> F( KDizUTsCtja & sVIfVnbfMgye )),every time ZdiPe then in the future both KDizUTsCtja and sVIfVnbfMgye
response_global,G(( _nfVuKnhAv & iENyQrQtlyQDdO ) -> F( inxixkZDHiSN )),"as _nfVuKnhAv and iENyQrQtlyQDdO, sooner or later inxixkZDHiSN"
response_global,G(( XOxGNA ) -> F( QuNHTfNolHOmGv )),if XOxGNA then at some point in time QuNHTfNolHOmGv
response_global,G(( lwaeIPfjx & uGlBVOqYIc ) -> F( DgpgS & hGYS_OICj )),"after lwaeIPfjx and uGlBVOqYIc, at some point both DgpgS and hGYS_OICj"
response_global,G(( pXojDfSBeOOlAv ) -> F( kkXMKOIX_vrBx )),every time pXojDfSBeOOlAv then it will happen that kkXMKOIX_vrBx
response_global,G(( DyMLOJ & LNHRROO_MC ) -> F( ryxzReMZNyX )),"after DyMLOJ and LNHRROO_MC, it will happen that ryxzReMZNyX"
response_global,G(( kNeixB & jnpXjUijuc ) -> F( INNwoFfQfHG & ywUkDU )),at a certain moment both INNwoFfQfHG and ywUkDU after both kNeixB and jnpXjUijuc
response_global,G(( koACXreaDBBlkEN ) -> F( MqKTTWdxmdhEYyW | hxILlTUJ )),"after koACXreaDBBlkEN, eventually, either MqKTTWdxmdhEYyW or hxILlTUJ"
response_global,G(( uXXkW ) -> F( ZzpJjmJQFOP )),"after uXXkW, it is going to happen that ZzpJjmJQFOP"
response_global,G(( joMjf ) -> F( VvsXclOrrzExzkG | gRfaEF )),it is going to happen that either VvsXclOrrzExzkG or gRfaEF after joMjf
response_global,G(( QZHJokHBYWqkgZ ) -> F( pVpLrhBYClu )),it is going to happen that pVpLrhBYClu after QZHJokHBYWqkgZ
response_global,G(( GNoKZQdxVEy ) -> F( pjKTZQOFTUELDU & noIaztvqx )),if GNoKZQdxVEy then at a certain moment both pjKTZQOFTUELDU and noIaztvqx
response_global,G(( sdJJejt | kOoKhvs ) -> F( thJFcIzHk & NxACuzy )),at some point both thJFcIzHk and NxACuzy after either sdJJejt or kOoKhvs
response_global,G(( rwOKGPjgLZt ) -> F( jaBXpmcEBXtcLck & xbEBvR )),at a certain moment both jaBXpmcEBXtcLck and xbEBvR after rwOKGPjgLZt
response_global,G(( mWrpZdGLV ) -> F( oBdsjGpWxlC )),always when mWrpZdGLV then at a certain moment oBdsjGpWxlC
response_global,G(( KbkaP | bgqERpEuR ) -> F( ibuHk )),at some point ibuHk after KbkaP or bgqERpEuR
response_global,G(( xNNpHDMoIGzMJ ) -> F( jIFDPhTgoX | SikBtfacaURJSdq )),every time xNNpHDMoIGzMJ then sooner or later either jIFDPhTgoX or SikBtfacaURJSdq
response_global,G(( WYitOFYNb_ ) -> F( tOrLcNQFeFEw & HvJpZAebQ )),whenever WYitOFYNb_ then at a certain moment tOrLcNQFeFEw and HvJpZAebQ
response_global,G(( KnMcxgvQESFm & _ybjvP ) -> F( Cqfgk )),"as both KnMcxgvQESFm and _ybjvP, at some point Cqfgk"
response_global,G(( ZKLwGonDIVbv ) -> F( eJYoGs | HEdUNhw )),"after ZKLwGonDIVbv, at a certain moment eJYoGs or HEdUNhw"
response_global,G(( xMGKTrsWAyUUAG ) -> F( TnzeMdWrQEv )),it is going to happen that TnzeMdWrQEv after xMGKTrsWAyUUAG
response_global,G(( cGggVnwIfBSkTH ) -> F( IwbFY & LrrKKfyHmdYzsf )),"after cGggVnwIfBSkTH, at some point in time IwbFY and LrrKKfyHmdYzsf"
response_global,G(( bIEgRM ) -> F( dltFLn | EivIg )),whenever bIEgRM then at some point in time either dltFLn or EivIg
response_global,G(( UtXCXcoAfgib | bVOBbG ) -> F( aFchi__jNBZ )),"after either UtXCXcoAfgib or bVOBbG, at a certain moment aFchi__jNBZ"
response_global,G(( HfiQItP ) -> F( dfYmZXJNwf )),"as HfiQItP, in the future dfYmZXJNwf"
response_global,G(( rxZgDZeJhpi ) -> F( EUB_CPwSBcZxzP & YrMfqXaA )),if rxZgDZeJhpi then it will happen that both EUB_CPwSBcZxzP and YrMfqXaA
response_global,G(( BONBb_ ) -> F( EmbFiOoGeyp )),whenever BONBb_ then in the future EmbFiOoGeyp
response_global,G(( _IIDJBLLdGU ) -> F( xIkpOIzBltdJ )),whenever _IIDJBLLdGU then at a certain moment xIkpOIzBltdJ
response_global,G(( N_uFWmdxAW | RekNRqHYj ) -> F( EVadopJrUEuVuf )),if N_uFWmdxAW or RekNRqHYj then in the future EVadopJrUEuVuf
response_global,G(( zT_ZliuPSYx & LDsnCJQBoIQT ) -> F( kORxwpxj & zFvztlmhZc )),whenever both zT_ZliuPSYx and LDsnCJQBoIQT then it will happen that kORxwpxj and zFvztlmhZc
response_global,G(( Cp_DfwWriAlGSH ) -> F( TAvSQ )),"as Cp_DfwWriAlGSH, sooner or later TAvSQ"
response_global,G(( EpqTIZzAF & hAGJNZiGtzK ) -> F( chXBT & HhkcYEPHQf )),every time EpqTIZzAF and hAGJNZiGtzK then sooner or later chXBT and HhkcYEPHQf
response_global,G(( sM_PNgckFYii & QYAcj_GiYhRVg ) -> F( THaYn & EHxSztSOhg )),"if sM_PNgckFYii and QYAcj_GiYhRVg then finally, THaYn and EHxSztSOhg"
response_global,G(( ulQdfwS | exxZoBfDjuM ) -> F( FMurvGdB | CkhhBS )),"as ulQdfwS or exxZoBfDjuM, it is going to happen that FMurvGdB or CkhhBS"
response_global,G(( hOlmCZWFSA ) -> F( vDFvyNJRIF )),"after hOlmCZWFSA, it is going to happen that vDFvyNJRIF"
response_global,G(( JlA_KBJHqhHqf ) -> F( amgTWg )),if JlA_KBJHqhHqf then sooner or later amgTWg
response_global,G(( nvn_UcU ) -> F( zHEQ_N | LWhHMRvEknr )),every time nvn_UcU then sooner or later zHEQ_N or LWhHMRvEknr
response_global,G(( xIuqezYGNHGBF ) -> F( WJLsdIBSC )),if xIuqezYGNHGBF then at some point WJLsdIBSC
response_global,G(( aFudDm | IUAQAlUQ ) -> F( jvJjyAjEhcqKGh & zVaUqB )),if either aFudDm or IUAQAlUQ then at a certain moment jvJjyAjEhcqKGh and zVaUqB
response_global,G(( XJvmMl ) -> F( sxcmToSddgF | exFklwMMEbHj )),if XJvmMl then sooner or later either sxcmToSddgF or exFklwMMEbHj
response_global,G(( _TghhSEqIv_jhx & gQgVGSHBex ) -> F( AzMhYiGu )),always when both _TghhSEqIv_jhx and gQgVGSHBex then at some point AzMhYiGu
response_global,G(( imIzCKat_ ) -> F( jdpGiOQZ )),"after imIzCKat_, at a certain moment jdpGiOQZ"
response_global,G(( UVhxU ) -> F( LSijVfugYPSaZPN )),if UVhxU then at some point in time LSijVfugYPSaZPN
response_global,G(( KkqudEVIwFvyE | sDHuTQQQbyNFD ) -> F( nEFjrLiittAci | GdwEzzlw )),whenever KkqudEVIwFvyE or sDHuTQQQbyNFD then sooner or later nEFjrLiittAci or GdwEzzlw
response_global,G(( mbQCHwGuAhnnGQ ) -> F( wrNlitdrmedlPsw )),"always when mbQCHwGuAhnnGQ then eventually, wrNlitdrmedlPsw"
response_global,G(( heNnpBZkeXFGH | LMBfiBicAsdNoS ) -> F( dHEOkeUFMiHHJ )),always when heNnpBZkeXFGH or LMBfiBicAsdNoS then in the future dHEOkeUFMiHHJ
response_global,G(( lZZmIEnKmyI & oMFnsjpTOtL ) -> F( aJKiPx | MbJMGEtWqBUL )),"as both lZZmIEnKmyI and oMFnsjpTOtL, sooner or later aJKiPx or MbJMGEtWqBUL"
response_global,G(( AFxPVIR & RLstzb ) -> F( zHsJxKlP & YEkZHxnOFnXJCWf )),"eventually, both zHsJxKlP and YEkZHxnOFnXJCWf after both AFxPVIR and RLstzb"
response_global,G(( HXrPfjPSdFb & fZJAuLTKbNyjDeq ) -> F( ExADF & oPEcVxU_hbn )),"after both HXrPfjPSdFb and fZJAuLTKbNyjDeq, at some point ExADF and oPEcVxU_hbn"
response_global,G(( mSzxGuOIKAbVofR ) -> F( YJXYGOtL | pfvNMJVe )),it will happen that YJXYGOtL or pfvNMJVe after mSzxGuOIKAbVofR
response_global,G(( JkkYO | DoQxo ) -> F( CICXskOCM_BWB & VtiEAVBxV )),"as either JkkYO or DoQxo, at some point CICXskOCM_BWB and VtiEAVBxV"
response_global,G(( BHHwnnq ) -> F( tKDLncMjF )),if BHHwnnq then at some point tKDLncMjF
response_global,G(( wkOwiXFw & s_ZXsFvKhdfsU ) -> F( AFlpQlpZB )),always when wkOwiXFw and s_ZXsFvKhdfsU then sooner or later AFlpQlpZB
response_global,G(( FoaExgMuW & v_ksU ) -> F( ufVAWVNRxE )),in the future ufVAWVNRxE after FoaExgMuW and v_ksU
response_global,G(( cAahv ) -> F( mtBHuPDJxp )),if cAahv then in the future mtBHuPDJxp
response_global,G(( tuggRLG | nCXO_X ) -> F( SRplCcV_CQLFnTq & fYNYezbByOrOiwq )),"every time either tuggRLG or nCXO_X then eventually, both SRplCcV_CQLFnTq and fYNYezbByOrOiwq"
response_global,G(( aHwpZjPhkkSoOhw | jjnPgJR ) -> F( uvufu & KfPGBk )),every time aHwpZjPhkkSoOhw or jjnPgJR then at some point in time uvufu and KfPGBk
response_global,G(( SxPKQypq ) -> F( ygLvBawJ_rQFr | MIgsYYYdbx )),if SxPKQypq then in the future ygLvBawJ_rQFr or MIgsYYYdbx
response_global,G(( kKTSzCMyWq & yHIaG ) -> F( Efq__zJyz & XUwSKTOUfJd )),"after both kKTSzCMyWq and yHIaG, at a certain moment Efq__zJyz and XUwSKTOUfJd"
response_global,G(( xrOCKaRAsTXAeGM | ndfiC ) -> F( Zc_aHLtsBOtGRn | wfbEdx )),"as either xrOCKaRAsTXAeGM or ndfiC, it will happen that Zc_aHLtsBOtGRn or wfbEdx"
response_global,G(( ypxFgmiQReilR & gVOfBwQYVLS ) -> F( bIrlcBOp_SfFk )),"after ypxFgmiQReilR and gVOfBwQYVLS, it is going to happen that bIrlcBOp_SfFk"
response_global,G(( hyBKOhN & kmUHStrpBoN ) -> F( BVYldFxwGPW )),"as both hyBKOhN and kmUHStrpBoN, at some point BVYldFxwGPW"
response_global,G(( YHGoOTgflWV | HCMkJAWbMEE ) -> F( GLcpfHpws )),it will happen that GLcpfHpws after either YHGoOTgflWV or HCMkJAWbMEE
response_global,G(( QkRyMNDexPwf ) -> F( qdAjCe )),every time QkRyMNDexPwf then it is going to happen that qdAjCe
response_global,G(( YkCeTkYPHOCCho ) -> F( gJFyhOpYzrVWKb )),if YkCeTkYPHOCCho then it will happen that gJFyhOpYzrVWKb
response_global,G(( waWFHm ) -> F( gKvjcNPZQf )),"after waWFHm, sooner or later gKvjcNPZQf"
response_global,G(( OzCRUoFVuPnlM | ZnuDx ) -> F( FdedvpohNiRpkUS & HHpXVNzDnLg )),if OzCRUoFVuPnlM or ZnuDx then it will happen that FdedvpohNiRpkUS and HHpXVNzDnLg
response_global,G(( KQBmuLI ) -> F( GHqTbrmOVfogU | ptmttt )),if KQBmuLI then sooner or later either GHqTbrmOVfogU or ptmttt
response_global,G(( BfqViKI | ngvJFxuRVMTopSF ) -> F( _QmUEOf | tundTpuMeHWahKC )),every time either BfqViKI or ngvJFxuRVMTopSF then at some point either _QmUEOf or tundTpuMeHWahKC
response_global,G(( HikoxvsSPHAs ) -> F( qajKTceP )),"after HikoxvsSPHAs, in the future qajKTceP"
response_global,G(( UuWihT & oVOiQCoBMkX ) -> F( aUBWp | NFw_Cx )),"as UuWihT and oVOiQCoBMkX, at some point in time either aUBWp or NFw_Cx"
response_global,G(( piYSbaYuWNME_Ek | mAjBz ) -> F( pdxxzPW | ekNwNueGmEZY )),"every time either piYSbaYuWNME_Ek or mAjBz then finally, pdxxzPW or ekNwNueGmEZY"
response_global,G(( zkrnNl_sJjRmCj ) -> F( GuZmEfwSMNTP )),if zkrnNl_sJjRmCj then it will happen that GuZmEfwSMNTP
response_global,G(( MNdnrluhMDx | sFRJxMf ) -> F( WNEHeI_f )),"every time MNdnrluhMDx or sFRJxMf then eventually, WNEHeI_f"
response_global,G(( bZLeBhBvNeDVXv_ ) -> F( EvtRCakjujYwt & GK_xebSWPQleO )),always when bZLeBhBvNeDVXv_ then at a certain moment both EvtRCakjujYwt and GK_xebSWPQleO
response_global,G(( ZvKSOdP ) -> F( tDkPe & AotZr )),always when ZvKSOdP then at a certain moment tDkPe and AotZr
response_global,G(( gRFRONH ) -> F( IOlYwDvhpoqj | eeokAuxlGpytcUd )),"after gRFRONH, finally, either IOlYwDvhpoqj or eeokAuxlGpytcUd"
response_global,G(( RYDvywICgJXb ) -> F( jaDypVKEWVL )),"as RYDvywICgJXb, at a certain moment jaDypVKEWVL"
response_global,G(( LsCeDQnm ) -> F( KxAJgUCaMtwe )),if LsCeDQnm then it will happen that KxAJgUCaMtwe
response_global,G(( oztLsEkysID | QnyiCnyMsx ) -> F( tYuLjCrwsV & VbRZky )),at some point both tYuLjCrwsV and VbRZky after either oztLsEkysID or QnyiCnyMsx
response_global,G(( eMhvFt | xwgtwRpFn ) -> F( UoEuqVROTQ & nqAuRHEG )),"after eMhvFt or xwgtwRpFn, in the future both UoEuqVROTQ and nqAuRHEG"
response_global,G(( DGaNKTujnamky | JfqKRMgKAoY ) -> F( QuCbQokMGUa )),if DGaNKTujnamky or JfqKRMgKAoY then it will happen that QuCbQokMGUa
response_global,G(( _IVFl & dr_acCOSWmzGrzV ) -> F( xOtoZj )),"every time both _IVFl and dr_acCOSWmzGrzV then finally, xOtoZj"
response_global,G(( tYFjIU ) -> F( aGfYphIQnyi & AoqFoDbIGfdix )),always when tYFjIU then at some point in time both aGfYphIQnyi and AoqFoDbIGfdix
response_global,G(( FxCsgroQ & zxxBESHD ) -> F( _braJFYPhWgD | KseXogP_ )),every time FxCsgroQ and zxxBESHD then at a certain moment _braJFYPhWgD or KseXogP_
response_global,G(( pTumQ_QiELfIMbD | xNXOl ) -> F( CIdgvYf )),if pTumQ_QiELfIMbD or xNXOl then it is going to happen that CIdgvYf
response_global,G(( ydpalrhSQiJbowI ) -> F( pVgTdLE )),in the future pVgTdLE after ydpalrhSQiJbowI
response_global,G(( DIb_tVc ) -> F( CwLzAjHoJOm & ZOieHdJLsMHZkBR )),it will happen that CwLzAjHoJOm and ZOieHdJLsMHZkBR after DIb_tVc
response_global,G(( ReDyFNIXQF ) -> F( QYIpxWVu | qEAEEyXX_ky )),"as ReDyFNIXQF, in the future QYIpxWVu or qEAEEyXX_ky"
response_global,G(( dXTnczgUQuKPam ) -> F( kXgSSRfAJ_uYSPy )),at a certain moment kXgSSRfAJ_uYSPy after dXTnczgUQuKPam
response_global,G(( HrfwQ ) -> F( QepraQVYm )),"as HrfwQ, sooner or later QepraQVYm"
response_global,G(( IMkJFNJJAwZkY ) -> F( U_UxPoydeGjgRop )),"as IMkJFNJJAwZkY, it is going to happen that U_UxPoydeGjgRop"
response_global,G(( srrwlgnuWhcWy & sREsDp ) -> F( UJVIWNfmAMLxVZJ | elhkIYvz )),in the future either UJVIWNfmAMLxVZJ or elhkIYvz after both srrwlgnuWhcWy and sREsDp
response_global,G(( jn_grDraWG_TPxk ) -> F( eOteBTnNOzId )),"after jn_grDraWG_TPxk, in the future eOteBTnNOzId"
response_global,G(( pDR_r ) -> F( EEcdZBEhsdlvAgS )),"as pDR_r, finally, EEcdZBEhsdlvAgS"
response_global,G(( CWmwMSw & Fgzrgn ) -> F( vOtIHF )),every time CWmwMSw and Fgzrgn then sooner or later vOtIHF
response_global,G(( DyKGEmge & vcsuBJmq ) -> F( XBrafLGFEm | DlbGjTc )),"always when DyKGEmge and vcsuBJmq then finally, either XBrafLGFEm or DlbGjTc"
response_global,G(( MZvlkBxwgALyS & moNmQgNRdj ) -> F( gmgtt_jQklEG )),"every time both MZvlkBxwgALyS and moNmQgNRdj then finally, gmgtt_jQklEG"
response_global,G(( BlLaYfEaB ) -> F( srACUo & JtwJJLRuqw )),"after BlLaYfEaB, sooner or later both srACUo and JtwJJLRuqw"
response_global,G(( WufeOSHBoNh_O | wDJSL ) -> F( JdLgJrsf )),"always when either WufeOSHBoNh_O or wDJSL then finally, JdLgJrsf"
response_global,G(( aVRQ_IhxbeQ_yQ | PivJonWh ) -> F( enQZMagQBCa | fybyGSHUAyL )),whenever aVRQ_IhxbeQ_yQ or PivJonWh then it is going to happen that either enQZMagQBCa or fybyGSHUAyL
response_global,G(( HXVJnJFmIAgCjzz | GKNZoHIpdpD ) -> F( aXXuSa )),"finally, aXXuSa after HXVJnJFmIAgCjzz or GKNZoHIpdpD"
response_global,G(( OgPetfGVOrx & wdqyZto ) -> F( hpibzgAQ )),"after OgPetfGVOrx and wdqyZto, at a certain moment hpibzgAQ"
response_global,G(( wAvdLUnTfmQqsM | UQZTvlsBu ) -> F( rErEPDQGQvM & MrKiOCw )),"after wAvdLUnTfmQqsM or UQZTvlsBu, at some point in time rErEPDQGQvM and MrKiOCw"
response_global,G(( TxyciLeuxsBERF | KyWYdIuon ) -> F( vGhYHj | nMCXf )),always when either TxyciLeuxsBERF or KyWYdIuon then at a certain moment either vGhYHj or nMCXf
response_global,G(( qNdqxxqzuE_wR | sQFxuQ ) -> F( mbKsXYEuPxfL & TIMeuDVvwTgQItw )),"every time either qNdqxxqzuE_wR or sQFxuQ then eventually, both mbKsXYEuPxfL and TIMeuDVvwTgQItw"
response_global,G(( EujSWHFeVKQ | jtqmPWtGiegt ) -> F( OWPqoZI & hwEEfUuO )),whenever either EujSWHFeVKQ or jtqmPWtGiegt then in the future OWPqoZI and hwEEfUuO
response_global,G(( amhBmDGV ) -> F( OQGZwqGMAl | uQgYKpyzneR )),whenever amhBmDGV then it will happen that either OQGZwqGMAl or uQgYKpyzneR
response_global,G(( bxdWqVtYiTMBWT | ouXvKuR ) -> F( asZDqMEFbNdsssh & LPLloTFsgAaTKz )),if either bxdWqVtYiTMBWT or ouXvKuR then sooner or later asZDqMEFbNdsssh and LPLloTFsgAaTKz
response_global,G(( ApPJBkJpsivgP ) -> F( _hjMn & OSxiv )),every time ApPJBkJpsivgP then at some point in time _hjMn and OSxiv
response_global,G(( zMjjbnAmN ) -> F( TDCQJ_vsMkidWC | nffaDcvx )),always when zMjjbnAmN then in the future TDCQJ_vsMkidWC or nffaDcvx
response_global,G(( UVvBQdycIeB ) -> F( kqBAvmVe )),"after UVvBQdycIeB, at some point in time kqBAvmVe"
response_global,G(( IaZfgX ) -> F( pvKYwEgHisndis | XCjmwJGzCGd )),if IaZfgX then at some point either pvKYwEgHisndis or XCjmwJGzCGd
response_global,G(( uISQVNq & OmkAqYsQTuy ) -> F( vOIvAnHE | NzirfnmaXqv )),"as both uISQVNq and OmkAqYsQTuy, at some point vOIvAnHE or NzirfnmaXqv"
